_id,action,createdAt,daily_additionalComment_value,daily_airDraft_timestamp,daily_airDraft_value,daily_ambientSounds_timestamp,daily_ambientSounds_value,daily_artificialLight_timestamp,daily_artificialLight_value,daily_dayLight_timestamp,daily_dayLight_value,daily_smell_timestamp,daily_smell_value,daily_studentsAdherence_timestamp,daily_studentsAdherence_value,daily_studentsFocused_timestamp,daily_studentsFocused_value,daily_studentsIrritated_timestamp,daily_studentsIrritated_value,daily_studentsMotivated_timestamp,daily_studentsMotivated_value,device,finishedAt,heartbeat,hourly_airQuality_timestamp,hourly_airQuality_value,hourly_humidity_timestamp,hourly_humidity_value,hourly_indoorClimate_timestamp,hourly_indoorClimate_value,hourly_temperature_timestamp,hourly_temperature_value,participant,startedAt,type,updatedAt
6347d17bda207aecda9ccea7,manual,2022-10-13T08:51:07.546Z,,2022-10-13T08:50:23.295Z,5,2022-10-13T08:50:34.236Z,3,2022-10-13T08:50:30.211Z,4,2022-10-13T08:50:27.288Z,2,2022-10-13T08:50:20.220Z,2,2022-10-13T08:51:00.875Z,1,2022-10-13T08:50:43.812Z,2,2022-10-13T08:50:41.299Z,2,2022-10-13T08:50:55.012Z,2,63186da5a505031fc7fc2546,2022-10-13T08:51:06.213Z,6347d17bda207aecda9ccea6,,,,,,,,,632209944705c9d53eabfaf8,2022-10-13T08:50:14.095Z,daily,2022-10-13T08:51:07.546Z
6347db2cda207aecda9cceb7,manual,2022-10-13T09:32:28.878Z,,2022-10-13T09:32:19.285Z,3,2022-10-13T09:32:12.611Z,4,2022-10-13T09:31:53.176Z,2,2022-10-13T09:31:59.670Z,3,,0,,0,,0,,0,,0,63185ff0a505031fc7fc2519,2022-10-13T09:32:27.472Z,6347db2cda207aecda9cceb6,,,,,,,,,6318dea712223a195314b611,2022-10-13T09:31:44.102Z,daily,2022-10-13T09:32:28.878Z
6347dc18da207aecda9cceba,manual,2022-10-13T09:36:24.495Z,Sehr trockene Luft...... Halskratzen,2022-10-13T09:36:16.084Z,4,2022-10-13T09:36:17.734Z,3,2022-10-13T09:36:17.257Z,3,2022-10-13T09:36:16.686Z,3,2022-10-13T09:35:42.717Z,3,2022-10-13T09:36:21.768Z,3,2022-10-13T09:36:20.286Z,3,2022-10-13T09:36:19.768Z,3,2022-10-13T09:36:20.850Z,3,631862c8a505031fc7fc2521,2022-10-13T09:36:23.617Z,6347dc18da207aecda9cceb9,,,,,,,,,6318dea712223a195314b60a,2022-10-13T09:35:39.267Z,daily,2022-10-13T09:36:24.495Z
6347dd59da207aecda9ccebc,manual,2022-10-13T09:41:45.759Z,,,,,,,,,,,,,,,,,,,,63186922a505031fc7fc2532,2022-10-13T09:41:44.150Z,6347dd59da207aecda9ccebb,2022-10-13T09:41:41.569Z,2,2022-10-13T09:41:40.333Z,3,2022-10-13T09:41:33.311Z,2,2022-10-13T09:41:34.537Z,4,6318dea712223a195314b60c,2022-10-13T09:41:29.549Z,hourly,2022-10-13T09:41:45.759Z
6347ddb4da207aecda9ccebe,manual,2022-10-13T09:43:16.578Z,,,,,,,,,,,,,,,,,,,,63186f1ca505031fc7fc254a,2022-10-13T09:43:15.105Z,6347ddb4da207aecda9ccebd,2022-10-13T09:43:14.285Z,4,2022-10-13T09:43:12.954Z,1,2022-10-13T09:43:10.254Z,3,2022-10-13T09:43:10.512Z,3,6318dea712223a195314b618,2022-10-13T09:43:06.899Z,hourly,2022-10-13T09:43:16.578Z
6347e176da207aecda9cced0,manual,2022-10-13T09:59:18.333Z,,,,,,,,,,,,,,,,,,,,631867fca505031fc7fc252e,2022-10-13T09:59:17.246Z,6347e176da207aecda9ccecf,2022-10-13T09:59:16.354Z,1,2022-10-13T09:59:14.334Z,1,2022-10-13T09:59:11.406Z,3,2022-10-13T09:59:11.900Z,3,6318dea612223a195314b5f7,2022-10-13T09:59:06.112Z,hourly,2022-10-13T09:59:18.333Z
6347e18bda207aecda9cced2,manual,2022-10-13T09:59:39.393Z,,2022-10-13T09:59:28.636Z,2,2022-10-13T09:59:34.645Z,1,2022-10-13T09:59:32.784Z,5,2022-10-13T09:59:30.864Z,1,2022-10-13T09:59:25.156Z,1,,0,,0,,0,,0,631867fca505031fc7fc252e,2022-10-13T09:59:38.363Z,6347e18bda207aecda9cced1,,,,,,,,,6318dea612223a195314b5f7,2022-10-13T09:59:20.712Z,daily,2022-10-13T09:59:39.393Z
6347ec01da207aecda9ccee0,manual,2022-10-13T10:44:17.387Z,,,,,,,,,,,,,,,,,,,,6318619ba505031fc7fc251b,2022-10-13T10:44:16.319Z,6347ec01da207aecda9ccedf,2022-10-13T10:44:15.239Z,4,2022-10-13T10:44:11.689Z,3,2022-10-13T10:44:07.421Z,2,2022-10-13T10:44:09.119Z,4,6318dea612223a195314b5fc,2022-10-13T10:44:02.719Z,hourly,2022-10-13T10:44:17.387Z
6347ec28da207aecda9ccee2,manual,2022-10-13T10:44:56.206Z,,2022-10-13T10:44:35.419Z,1,2022-10-13T10:44:38.821Z,2,2022-10-13T10:44:37.467Z,3,2022-10-13T10:44:36.590Z,3,2022-10-13T10:44:33.004Z,2,2022-10-13T10:44:52.169Z,2,2022-10-13T10:44:45.804Z,3,2022-10-13T10:44:44.136Z,3,2022-10-13T10:44:48.622Z,5,6318619ba505031fc7fc251b,2022-10-13T10:44:55.202Z,6347ec28da207aecda9ccee1,,,,,,,,,6318dea612223a195314b5fc,2022-10-13T10:44:27.200Z,daily,2022-10-13T10:44:56.206Z
6347f085da207aecda9ccef4,manual,2022-10-13T11:03:33.806Z,,,,,,,,,,,,,,,,,,,,63186a88a505031fc7fc2538,2022-10-13T11:03:32.583Z,6347f085da207aecda9ccef3,2022-10-13T11:03:31.647Z,1,2022-10-13T11:03:31.132Z,1,2022-10-13T11:03:27.480Z,1,2022-10-13T11:03:29.760Z,5,6318dea712223a195314b613,2022-10-13T11:03:25.650Z,hourly,2022-10-13T11:03:33.806Z
6347f3b5da207aecda9ccef8,manual,2022-10-13T11:17:09.657Z,,2022-10-13T11:16:39.739Z,4,2022-10-13T11:16:46.921Z,5,2022-10-13T11:16:44.553Z,5,2022-10-13T11:16:42.734Z,4,2022-10-13T11:16:36.738Z,5,2022-10-13T11:17:05.205Z,3,2022-10-13T11:16:57.947Z,4,2022-10-13T11:16:52.164Z,4,2022-10-13T11:17:00.146Z,4,63186aeda505031fc7fc253a,2022-10-13T11:17:07.383Z,6347f3b5da207aecda9ccef7,,,,,,,,,6318dea612223a195314b5f5,2022-10-13T11:16:32.094Z,daily,2022-10-13T11:17:09.657Z
63481f68da207aecda9ccf54,manual,2022-10-13T14:23:36.839Z,"Gelüftet
",2022-10-13T14:23:22.879Z,5,2022-10-13T14:23:26.678Z,1,2022-10-13T14:23:25.694Z,1,2022-10-13T14:23:24.911Z,1,2022-10-13T14:23:21.211Z,3,,0,,0,,0,,0,63186995a505031fc7fc2534,2022-10-13T14:23:35.511Z,63481f68da207aecda9ccf53,,,,,,,,,6318dea612223a195314b602,2022-10-13T14:23:16.752Z,daily,2022-10-13T14:23:36.839Z
634826f4da207aecda9ccf6c,manual,2022-10-13T14:55:48.094Z,,,,,,,,,,,,,,,,,,,,63186f95a505031fc7fc2550,2022-10-13T14:55:47.537Z,634826f4da207aecda9ccf6b,2022-10-13T14:55:46.748Z,3,2022-10-13T14:55:46.134Z,3,2022-10-13T14:55:25.931Z,2,2022-10-13T14:55:44.838Z,4,6318dea612223a195314b5f9,2022-10-13T14:55:16.082Z,hourly,2022-10-13T14:55:48.094Z
6348271dda207aecda9ccf6e,manual,2022-10-13T14:56:29.033Z,,2022-10-13T14:56:06.519Z,3,2022-10-13T14:56:14.147Z,4,2022-10-13T14:56:12.085Z,3,2022-10-13T14:56:10.217Z,2,2022-10-13T14:56:05.252Z,2,2022-10-13T14:56:27.003Z,2,2022-10-13T14:56:20.416Z,3,2022-10-13T14:56:19.268Z,3,2022-10-13T14:56:23.271Z,2,63186f95a505031fc7fc2550,2022-10-13T14:56:28.562Z,6348271dda207aecda9ccf6d,,,,,,,,,6318dea612223a195314b5f9,2022-10-13T14:55:54.874Z,daily,2022-10-13T14:56:29.033Z
6348f51ada207aecda9cd106,manual,2022-10-14T05:35:22.157Z,,,,,,,,,,,,,,,,,,,,631867fca505031fc7fc252e,2022-10-14T05:35:20.929Z,6348f51ada207aecda9cd105,2022-10-14T05:35:15.555Z,2,2022-10-14T05:35:10.504Z,1,2022-10-14T05:34:58.505Z,2,2022-10-14T05:35:06.455Z,3,632209944705c9d53eabfaf7,2022-10-14T05:34:49.575Z,hourly,2022-10-14T05:35:22.157Z
6348fdecda207aecda9cd11a,manual,2022-10-14T06:13:00.437Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-10-14T06:12:59.020Z,6348fdecda207aecda9cd119,2022-10-14T06:12:57.572Z,3,2022-10-14T06:12:57.329Z,3,2022-10-14T06:12:56.637Z,5,2022-10-14T06:12:58.288Z,3,6318dea712223a195314b609,2022-10-14T06:12:54.402Z,hourly,2022-10-14T06:13:00.437Z
63490c50da207aecda9cd138,manual,2022-10-14T07:14:24.278Z,,,,,,,,,,,,,,,,,,,,63186922a505031fc7fc2532,2022-10-14T07:14:22.441Z,63490c50da207aecda9cd137,2022-10-14T07:14:21.052Z,3,2022-10-14T07:14:19.781Z,3,2022-10-14T07:14:18.346Z,3,2022-10-14T07:14:17.691Z,3,6318dea712223a195314b60c,2022-10-14T07:14:13.359Z,hourly,2022-10-14T07:14:24.278Z
63490de5da207aecda9cd13e,manual,2022-10-14T07:21:09.898Z,,,,,,,,,,,,,,,,,,,,63186295a505031fc7fc251f,2022-10-14T07:21:08.011Z,63490de5da207aecda9cd13d,2022-10-14T07:21:07.102Z,2,2022-10-14T07:21:05.745Z,1,2022-10-14T07:21:00.211Z,3,2022-10-14T07:21:03.895Z,5,6318dea712223a195314b612,2022-10-14T07:20:57.143Z,hourly,2022-10-14T07:21:09.898Z
63491645da207aecda9cd155,manual,2022-10-14T07:56:53.012Z,,,,,,,,,,,,,,,,,,,,631867fca505031fc7fc252e,2022-10-14T07:56:51.780Z,63491645da207aecda9cd154,2022-10-14T07:56:50.445Z,3,2022-10-14T07:56:50.236Z,3,2022-10-14T07:56:49.081Z,3,2022-10-14T07:56:49.741Z,3,6318dea712223a195314b60c,2022-10-14T07:56:44.895Z,hourly,2022-10-14T07:56:53.012Z
634928c8da207aecda9cd176,manual,2022-10-14T09:15:52.686Z,Sehr trockene Luft...... Halskratzen,2022-10-14T09:15:36.073Z,4,2022-10-14T09:15:41.400Z,4,2022-10-14T09:15:39.190Z,3,2022-10-14T09:15:38.199Z,3,2022-10-14T09:15:32.331Z,4,2022-10-14T09:15:49.665Z,3,2022-10-14T09:15:48.164Z,3,2022-10-14T09:15:47.633Z,3,2022-10-14T09:15:48.680Z,3,631862c8a505031fc7fc2521,2022-10-14T09:15:51.614Z,634928c8da207aecda9cd175,,,,,,,,,6318dea712223a195314b60a,2022-10-14T09:15:26.732Z,daily,2022-10-14T09:15:52.686Z
63493187da207aecda9cd191,manual,2022-10-14T09:53:11.067Z,,,,,,,,,,,,,,,,,,,,63186da5a505031fc7fc2546,2022-10-14T09:53:09.505Z,63493187da207aecda9cd190,2022-10-14T09:53:07.863Z,3,2022-10-14T09:53:05.594Z,2,2022-10-14T09:53:01.130Z,3,2022-10-14T09:53:03.710Z,4,6318dea612223a195314b5ff,2022-10-14T09:52:56.735Z,hourly,2022-10-14T09:53:11.067Z
6349319dda207aecda9cd193,manual,2022-10-14T09:53:33.245Z,,2022-10-14T09:53:22.061Z,4,2022-10-14T09:53:27.847Z,2,2022-10-14T09:53:26.380Z,5,2022-10-14T09:53:24.586Z,2,2022-10-14T09:53:19.414Z,4,,0,,0,,0,,0,63186da5a505031fc7fc2546,2022-10-14T09:53:31.904Z,6349319dda207aecda9cd192,,,,,,,,,6318dea612223a195314b5ff,2022-10-14T09:53:14.052Z,daily,2022-10-14T09:53:33.245Z
63493247da207aecda9cd195,manual,2022-10-14T09:56:23.312Z,,,,,,,,,,,,,,,,,,,,63186295a505031fc7fc251f,2022-10-14T09:56:21.361Z,63493247da207aecda9cd194,2022-10-14T09:56:20.614Z,3,2022-10-14T09:56:20.399Z,3,2022-10-14T09:56:19.583Z,5,2022-10-14T09:56:20.183Z,3,6318dea712223a195314b609,2022-10-14T09:56:17.790Z,hourly,2022-10-14T09:56:23.312Z
634943bada207aecda9cd1b6,manual,2022-10-14T11:10:50.586Z,,,,,,,,,,,,,,,,,,,,63186f95a505031fc7fc2550,2022-10-14T11:10:49.863Z,634943bada207aecda9cd1b5,2022-10-14T11:10:49.282Z,3,2022-10-14T11:10:49.159Z,3,2022-10-14T11:10:46.885Z,4,2022-10-14T11:10:48.367Z,2,6318dea612223a195314b5f9,2022-10-14T11:10:43.940Z,hourly,2022-10-14T11:10:50.586Z
634943cbda207aecda9cd1b8,manual,2022-10-14T11:11:07.280Z,Qusflug,2022-10-14T11:10:54.835Z,1,2022-10-14T11:10:57.866Z,1,2022-10-14T11:10:56.883Z,1,2022-10-14T11:10:55.984Z,1,2022-10-14T11:10:50.036Z,1,,0,,0,,0,,0,63186995a505031fc7fc2534,2022-10-14T11:11:05.835Z,634943cbda207aecda9cd1b7,,,,,,,,,6318dea612223a195314b602,2022-10-14T11:10:46.058Z,daily,2022-10-14T11:11:07.280Z
63494713da207aecda9cd1c1,manual,2022-10-14T11:25:07.403Z,,,,,,,,,,,,,,,,,,,,6318619ba505031fc7fc251b,2022-10-14T11:25:06.119Z,63494713da207aecda9cd1c0,2022-10-14T11:25:05.204Z,3,2022-10-14T11:25:00.556Z,3,2022-10-14T11:24:58.572Z,3,2022-10-14T11:24:58.887Z,3,6318dea612223a195314b5fc,2022-10-14T11:24:46.419Z,hourly,2022-10-14T11:25:07.403Z
63494f1fda207aecda9cd1d6,manual,2022-10-14T11:59:27.308Z,,,,,,,,,,,,,,,,,,,,63186f95a505031fc7fc2550,2022-10-14T11:59:26.618Z,63494f1fda207aecda9cd1d5,2022-10-14T11:59:25.919Z,3,2022-10-14T11:59:25.725Z,3,2022-10-14T11:59:25.139Z,3,2022-10-14T11:59:24.679Z,3,6318dea612223a195314b5f9,2022-10-14T11:59:18.261Z,hourly,2022-10-14T11:59:27.308Z
634950aada207aecda9cd1d8,manual,2022-10-14T12:06:02.646Z,,2022-10-14T12:05:42.143Z,5,2022-10-14T12:05:44.689Z,1,2022-10-14T12:05:43.688Z,5,2022-10-14T12:05:43.062Z,5,2022-10-14T12:05:40.479Z,3,2022-10-14T12:05:57.824Z,3,2022-10-14T12:05:51.545Z,4,2022-10-14T12:05:49.117Z,4,2022-10-14T12:05:54.794Z,3,631861e2a505031fc7fc251d,2022-10-14T12:06:00.424Z,634950aada207aecda9cd1d7,,,,,,,,,632209944705c9d53eabfaf6,2022-10-14T12:05:37.005Z,daily,2022-10-14T12:06:02.646Z
63495be7da207aecda9cd1f2,manual,2022-10-14T12:53:59.007Z,,,,,,,,,,,,,,,,,,,,63186922a505031fc7fc2532,2022-10-14T12:53:57.138Z,63495be7da207aecda9cd1f1,2022-10-14T12:53:56.308Z,1,2022-10-14T12:53:53.891Z,3,2022-10-14T12:53:50.322Z,2,2022-10-14T12:53:52.191Z,4,6318dea612223a195314b5f0,2022-10-14T12:53:45.816Z,hourly,2022-10-14T12:53:59.007Z
63495bf0da207aecda9cd1f4,manual,2022-10-14T12:54:08.757Z,,,,,,,,,,,,,,,,,,,,63186922a505031fc7fc2532,2022-10-14T12:54:07.040Z,63495bf0da207aecda9cd1f3,2022-10-14T12:54:06.055Z,2,2022-10-14T12:54:05.311Z,3,2022-10-14T12:54:02.859Z,2,2022-10-14T12:54:04.337Z,4,6318dea712223a195314b60c,2022-10-14T12:53:58.863Z,hourly,2022-10-14T12:54:08.757Z
6349754cda207aecda9cd21f,manual,2022-10-14T14:42:20.217Z,,,,,,,,,,,,,,,,,,,,63186f95a505031fc7fc2550,2022-10-14T14:42:19.573Z,6349754cda207aecda9cd21e,2022-10-14T14:42:14.039Z,3,2022-10-14T14:42:13.892Z,3,2022-10-14T14:42:11.904Z,3,2022-10-14T14:42:16.558Z,3,6318dea612223a195314b5f9,2022-10-14T14:42:05.881Z,hourly,2022-10-14T14:42:20.217Z
63497585da207aecda9cd221,manual,2022-10-14T14:43:17.259Z,,2022-10-14T14:42:27.533Z,3,2022-10-14T14:42:34.436Z,4,2022-10-14T14:42:29.801Z,4,2022-10-14T14:42:28.821Z,4,2022-10-14T14:42:26.723Z,2,2022-10-14T14:43:14.826Z,4,2022-10-14T14:43:10.821Z,4,2022-10-14T14:43:08.745Z,3,2022-10-14T14:43:12.276Z,4,63186f95a505031fc7fc2550,2022-10-14T14:43:16.636Z,63497585da207aecda9cd220,,,,,,,,,6318dea612223a195314b5f9,2022-10-14T14:42:23.447Z,daily,2022-10-14T14:43:17.259Z
634ce81dda207aecda9cd8ef,manual,2022-10-17T05:29:01.468Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-10-17T05:29:00.311Z,634ce81dda207aecda9cd8ee,2022-10-17T05:28:59.767Z,3,2022-10-17T05:28:59.556Z,3,2022-10-17T05:28:58.979Z,3,2022-10-17T05:28:59.362Z,3,6318dea612223a195314b601,2022-10-17T05:28:56.418Z,hourly,2022-10-17T05:29:01.468Z
634d0560da207aecda9cd928,manual,2022-10-17T07:33:52.672Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-10-17T07:33:50.719Z,634d0560da207aecda9cd927,2022-10-17T07:33:49.997Z,2,2022-10-17T07:33:47.822Z,2,2022-10-17T07:33:44.390Z,3,2022-10-17T07:33:46.236Z,2,6318dea612223a195314b602,2022-10-17T07:33:39.055Z,hourly,2022-10-17T07:33:52.672Z
634d0583da207aecda9cd92a,manual,2022-10-17T07:34:27.325Z,,,,,,,,,,,,,,,,,,,,63186f1ca505031fc7fc254a,2022-10-17T07:34:25.526Z,634d0583da207aecda9cd929,2022-10-17T07:34:24.854Z,4,2022-10-17T07:34:22.820Z,1,2022-10-17T07:34:18.738Z,3,2022-10-17T07:34:21.466Z,4,6318dea712223a195314b618,2022-10-17T07:34:14.097Z,hourly,2022-10-17T07:34:27.325Z
634d0b70da207aecda9cd93d,manual,2022-10-17T07:59:44.681Z,,,,,,,,,,,,,,,,,,,,63186922a505031fc7fc2532,2022-10-17T07:59:44.245Z,634d0b70da207aecda9cd93c,2022-10-17T07:59:43.195Z,3,2022-10-17T07:59:42.779Z,3,2022-10-17T07:59:41.852Z,3,2022-10-17T07:59:42.108Z,3,6318dea712223a195314b60c,2022-10-17T07:59:39.235Z,hourly,2022-10-17T07:59:44.681Z
634d0db6da207aecda9cd940,manual,2022-10-17T08:09:26.190Z,,,,,,,,,,,,,,,,,,,,63186295a505031fc7fc251f,2022-10-17T08:09:23.994Z,634d0db6da207aecda9cd93f,2022-10-17T08:09:23.064Z,3,2022-10-17T08:09:21.699Z,2,2022-10-17T08:09:18.299Z,2,2022-10-17T08:09:20.413Z,5,6318dea712223a195314b612,2022-10-17T08:09:14.353Z,hourly,2022-10-17T08:09:26.190Z
634d173cda207aecda9cd95b,manual,2022-10-17T08:50:04.652Z,,,,,,,,,,,,,,,,,,,,631867fca505031fc7fc252e,2022-10-17T08:50:02.777Z,634d173cda207aecda9cd95a,2022-10-17T08:50:00.474Z,3,2022-10-17T08:50:00.075Z,3,2022-10-17T08:49:58.992Z,3,2022-10-17T08:49:59.675Z,3,6318dea712223a195314b60c,2022-10-17T08:49:53.876Z,hourly,2022-10-17T08:50:04.652Z
634d1e19da207aecda9cd961,manual,2022-10-17T09:19:21.367Z,,,,,,,,,,,,,,,,,,,,63186f1ca505031fc7fc254a,2022-10-17T09:19:19.525Z,634d1e19da207aecda9cd960,2022-10-17T09:19:18.759Z,4,2022-10-17T09:19:17.180Z,1,2022-10-17T09:19:13.465Z,3,2022-10-17T09:19:15.530Z,4,6318dea712223a195314b618,2022-10-17T09:19:10.671Z,hourly,2022-10-17T09:19:21.367Z
634d2b4dda207aecda9cd97c,manual,2022-10-17T10:15:41.867Z,,2022-10-17T10:15:17.976Z,4,2022-10-17T10:15:24.203Z,5,2022-10-17T10:15:22.010Z,3,2022-10-17T10:15:21.410Z,4,2022-10-17T10:15:15.513Z,4,2022-10-17T10:15:39.058Z,3,2022-10-17T10:15:34.559Z,4,2022-10-17T10:15:30.612Z,4,2022-10-17T10:15:36.359Z,4,63186aeda505031fc7fc253a,2022-10-17T10:15:41.136Z,634d2b4dda207aecda9cd97b,,,,,,,,,6318dea612223a195314b5f5,2022-10-17T10:15:11.251Z,daily,2022-10-17T10:15:41.867Z
634d2f4eda207aecda9cd987,manual,2022-10-17T10:32:46.677Z,,,,,,,,,,,,,,,,,,,,63186295a505031fc7fc251f,2022-10-17T10:32:46.472Z,634d2f4eda207aecda9cd986,2022-10-17T10:32:45.106Z,3,2022-10-17T10:32:44.823Z,3,2022-10-17T10:32:45.674Z,5,2022-10-17T10:32:44.358Z,3,6318dea712223a195314b609,2022-10-17T10:32:42.104Z,hourly,2022-10-17T10:32:46.677Z
634d3094da207aecda9cd98b,manual,2022-10-17T10:38:12.669Z,,,,,,,,,,,,,,,,,,,,6318619ba505031fc7fc251b,2022-10-17T10:38:10.647Z,634d3094da207aecda9cd98a,2022-10-17T10:38:09.082Z,3,2022-10-17T10:38:05.623Z,3,2022-10-17T10:37:51.421Z,3,2022-10-17T10:38:01.081Z,2,6318dea612223a195314b5fc,2022-10-17T10:37:45.660Z,hourly,2022-10-17T10:38:12.669Z
634d3314da207aecda9cd995,manual,2022-10-17T10:48:52.887Z,Gelüftet,,0,2022-10-17T10:48:42.303Z,1,2022-10-17T10:48:40.729Z,1,2022-10-17T10:48:40.044Z,1,2022-10-17T10:48:37.538Z,1,,0,,0,,0,,0,63186995a505031fc7fc2534,2022-10-17T10:48:50.962Z,634d3314da207aecda9cd994,,,,,,,,,6318dea612223a195314b602,2022-10-17T10:48:34.783Z,daily,2022-10-17T10:48:52.887Z
634d34feda207aecda9cd99e,manual,2022-10-17T10:57:02.210Z,,,,,,,,,,,,,,,,,,,,63185e39a505031fc7fc2516,2022-10-17T10:57:01.604Z,634d34feda207aecda9cd99d,2022-10-17T10:57:00.838Z,4,2022-10-17T10:56:58.605Z,5,2022-10-17T10:56:55.836Z,2,2022-10-17T10:56:57.546Z,5,6318dea612223a195314b600,2022-10-17T10:56:50.490Z,hourly,2022-10-17T10:57:02.210Z
634d351fda207aecda9cd9a0,manual,2022-10-17T10:57:35.386Z,Its just so warm and thick after a class leaves.  The room smells like a gym lockerroom ,2022-10-17T10:57:13.705Z,3,2022-10-17T10:57:19.021Z,2,2022-10-17T10:57:16.929Z,5,2022-10-17T10:57:15.685Z,5,2022-10-17T10:57:12.804Z,3,2022-10-17T10:57:33.152Z,1,2022-10-17T10:57:25.870Z,2,2022-10-17T10:57:23.425Z,4,2022-10-17T10:57:30.401Z,4,63185e39a505031fc7fc2516,2022-10-17T10:57:34.852Z,634d351fda207aecda9cd99f,,,,,,,,,6318dea612223a195314b600,2022-10-17T10:57:03.995Z,daily,2022-10-17T10:57:35.386Z
634d4129da207aecda9cd9ba,manual,2022-10-17T11:48:57.447Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-10-17T11:48:56.181Z,634d4129da207aecda9cd9b9,2022-10-17T11:48:55.280Z,3,2022-10-17T11:48:52.219Z,3,2022-10-17T11:48:44.863Z,2,2022-10-17T11:48:49.940Z,2,6318dea612223a195314b601,2022-10-17T11:48:41.891Z,hourly,2022-10-17T11:48:57.447Z
634d4368da207aecda9cd9c0,manual,2022-10-17T11:58:32.971Z,,2022-10-17T11:58:06.686Z,2,2022-10-17T11:58:11.654Z,2,2022-10-17T11:58:08.803Z,3,2022-10-17T11:58:07.950Z,3,2022-10-17T11:58:06.053Z,3,2022-10-17T11:58:27.454Z,2,2022-10-17T11:58:22.765Z,3,2022-10-17T11:58:18.873Z,4,2022-10-17T11:58:24.823Z,3,6318619ba505031fc7fc251b,2022-10-17T11:58:30.970Z,634d4368da207aecda9cd9bf,,,,,,,,,6318dea612223a195314b5fc,2022-10-17T11:58:01.252Z,daily,2022-10-17T11:58:32.971Z
634d4817da207aecda9cd9c6,timeout,2022-10-17T12:18:31.691Z,Sehr trockene Luft...... Halskratzen,2022-10-17T12:15:29.573Z,3,,0,,0,2022-10-17T12:15:29.974Z,3,2022-10-17T12:15:29.024Z,3,,0,,0,,0,,0,631862c8a505031fc7fc2521,2022-10-17T12:18:29.988Z,634d4817da207aecda9cd9c5,,,,,,,,,6318dea712223a195314b60a,2022-10-17T12:15:26.332Z,daily,2022-10-17T12:18:31.691Z
634d5076da207aecda9cd9df,manual,2022-10-17T12:54:14.769Z,,2022-10-17T12:53:46.558Z,2,2022-10-17T12:53:52.185Z,1,2022-10-17T12:53:50.069Z,5,2022-10-17T12:53:48.043Z,1,2022-10-17T12:53:43.683Z,3,2022-10-17T12:54:10.092Z,2,2022-10-17T12:54:02.139Z,3,2022-10-17T12:53:57.722Z,3,2022-10-17T12:54:05.956Z,4,631867fca505031fc7fc252e,2022-10-17T12:54:12.803Z,634d5076da207aecda9cd9de,,,,,,,,,6318dea612223a195314b5f7,2022-10-17T12:53:39.991Z,daily,2022-10-17T12:54:14.769Z
634d693eda207aecda9cda0b,manual,2022-10-17T14:39:58.599Z,,2022-10-17T14:39:37.739Z,3,2022-10-17T14:39:42.206Z,4,2022-10-17T14:39:40.411Z,3,2022-10-17T14:39:39.257Z,2,2022-10-17T14:39:35.913Z,2,2022-10-17T14:39:55.522Z,3,2022-10-17T14:39:48.877Z,3,2022-10-17T14:39:45.796Z,4,2022-10-17T14:39:52.143Z,4,63186f95a505031fc7fc2550,2022-10-17T14:39:57.471Z,634d693eda207aecda9cda0a,,,,,,,,,6318dea612223a195314b5f9,2022-10-17T14:39:22.567Z,daily,2022-10-17T14:39:58.599Z
634d6aadda207aecda9cda0e,manual,2022-10-17T14:46:05.912Z,,2022-10-17T14:45:39.441Z,5,2022-10-17T14:45:46.755Z,1,2022-10-17T14:45:44.991Z,3,2022-10-17T14:45:42.085Z,4,2022-10-17T14:45:37.402Z,4,2022-10-17T14:46:03.653Z,4,2022-10-17T14:45:58.033Z,4,2022-10-17T14:45:55.342Z,4,2022-10-17T14:45:59.752Z,4,631861e2a505031fc7fc251d,2022-10-17T14:46:05.422Z,634d6aadda207aecda9cda0d,,,,,,,,,632209944705c9d53eabfaf6,2022-10-17T14:45:31.047Z,daily,2022-10-17T14:46:05.912Z
634d8e58da207aecda9cda59,manual,2022-10-17T17:18:16.972Z,,2022-10-17T17:17:58.622Z,2,2022-10-17T17:18:05.948Z,2,2022-10-17T17:18:03.156Z,5,2022-10-17T17:18:00.399Z,1,2022-10-17T17:17:56.422Z,1,2022-10-17T17:18:13.304Z,3,2022-10-17T17:18:12.252Z,3,2022-10-17T17:18:10.853Z,3,2022-10-17T17:18:12.814Z,3,631867fca505031fc7fc252e,2022-10-17T17:18:15.011Z,634d8e58da207aecda9cda58,,,,,,,,,6318dea612223a195314b5f7,2022-10-17T17:17:45.695Z,daily,2022-10-17T17:18:16.972Z
634e4fc2da207aecda9cdbd4,manual,2022-10-18T07:03:30.193Z,,,,,,,,,,,,,,,,,,,,63186f1ca505031fc7fc254a,2022-10-18T07:03:28.270Z,634e4fc2da207aecda9cdbd3,2022-10-18T07:03:27.506Z,3,2022-10-18T07:03:26.324Z,1,2022-10-18T07:03:22.262Z,3,2022-10-18T07:03:25.362Z,3,6318dea712223a195314b618,2022-10-18T07:03:19.549Z,hourly,2022-10-18T07:03:30.193Z
